"Fingerprint","RelativePath","LineNumber","Category","RiskLevel","RefactorTrack","Evidence","Status"
"01076E1CD9EC71DF","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","808","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"37CB6843A1F0F11B","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","846","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"ED326B88F5BC9AF5","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","894","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","cmd.CommandText = ""SELECT set_config('app.current_tenant', @tenant_id, false)"";","REMAINING_IN_API"
"9A3D3045823E762E","Backend\PlantProcess.Api\PlantConnectors\V5ConnectorRuntimeCertificationEndpoints.cs","896","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"C7D2FCEA8ECC491B","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","107","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT DISTINCT ON (c.id)","REMAINING_IN_API"
"63E0963E113E8A56","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","126","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"374A6C4AB6DD6A08","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","328","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","return (Guid)(await cmd.ExecuteScalarAsync(cancellationToken) ?? Guid.Empty);","REMAINING_IN_API"
"DE95399AD8506B28","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","340","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT id","REMAINING_IN_API"
"862CFD79D17DD8F9","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","350","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var result = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"FE8A8749FB0B9569","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","396","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"3EFAA924A5314C42","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","448","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"B411EB90DF6E4CF5","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","492","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","return (Guid)(await cmd.ExecuteScalarAsync(cancellationToken) ?? Guid.Empty);","REMAINING_IN_API"
"EB5C78A8EF616958","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","520","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"0F97DB3613E7A40C","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","565","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"CDF019B47FC965E5","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","612","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"E309C30A5A2D41C6","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","631","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","cmd.CommandText = ""SELECT set_config('app.current_tenant', @tenant_id, false)"";","REMAINING_IN_API"
"9E9E78760EBD513B","Backend\PlantProcess.Api\PlantConnectors\V5PlantConnectorEndpoints.cs","633","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"A9C22BC4F88950AF","Backend\PlantProcess.Api\Security\AuthStore.cs","41","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var result = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"FF69A15AB9191D59","Backend\PlantProcess.Api\Security\AuthStore.cs","93","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using (var reader = await cmd.ExecuteReaderAsync(cancellationToken))","REMAINING_IN_API"
"EAFFF6156982E2AA","Backend\PlantProcess.Api\Security\AuthStore.cs","197","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"BB94623559EB692C","Backend\PlantProcess.Api\Security\AuthStore.cs","235","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"AEFEB850C912A7A6","Backend\PlantProcess.Api\Security\AuthStore.cs","268","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"79735393D6264359","Backend\PlantProcess.Api\Security\AuthStore.cs","288","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"016197C5B718ADD9","Backend\PlantProcess.Api\Security\AuthStore.cs","318","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"4BB7CE0D3282AF16","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","228","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"427DA7BD3F50AC95","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","328","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await audit.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"3CAD4ADCC092AEB0","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","362","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT public_key_b64","REMAINING_IN_API"
"671774CC7447224A","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","374","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","return (await cmd.ExecuteScalarAsync(cancellationToken))?.ToString();","REMAINING_IN_API"
"882CF4144FBECA58","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","385","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT license_key, tier","REMAINING_IN_API"
"31C8C8399389DE8F","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","392","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"5EA090F5B28B4A50","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","423","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await supersede.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"7329E0774769FABC","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","496","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"C52DAE404A479D7D","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","693","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","cmd.CommandText = ""SELECT set_config('app.current_tenant', @tenant_id, false)"";","REMAINING_IN_API"
"0DAA60F498F65ED4","Backend\PlantProcess.Api\SignedLicensing\V5Ed25519LicenseEndpoints.cs","695","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"6C81E7F2054D5A53","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","213","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"64BF9F9B4B023DAE","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","328","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"26854B226AC78502","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","341","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT key_id, algorithm, public_key_pem, COALESCE(private_key_pem_encrypted, '')","REMAINING_IN_API"
"DE2192DC9EFBA281","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","349","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"9DEE4BC8E4001A37","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","365","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT key_id, algorithm, public_key_pem","REMAINING_IN_API"
"E5CC3CBE7E656BDE","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","373","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"BD3F09FB3DC729D2","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","488","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","return (Guid)(await cmd.ExecuteScalarAsync(cancellationToken) ?? Guid.Empty);","REMAINING_IN_API"
"F8FCA94E55A8B4D3","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","570","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"A5CF72E7B800EE08","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","615","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"969B67F37B654464","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","690","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","cmd.CommandText = ""SELECT set_config('app.current_tenant', @tenant_id, false)"";","REMAINING_IN_API"
"1F4BB00C546CD342","Backend\PlantProcess.Api\SignedLicensing\V5SignedLicensingEndpoints.cs","692","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"87C11754E47365E4","Backend\PlantProcess.Api\SignedLicensing\VerifiedEd25519LicenseService.cs","285","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","tenantCmd.ExecuteNonQuery();","REMAINING_IN_API"
"8DEC7CB80BD9A246","Backend\PlantProcess.Api\SignedLicensing\VerifiedEd25519LicenseService.cs","303","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","using var reader = cmd.ExecuteReader();","REMAINING_IN_API"
"404450A9D892FCBA","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","79","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT template_code, display_name, source_archetype, template_definition","REMAINING_IN_API"
"EEE7317C39D30055","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","85","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"5BF4FF0F1AC78B91","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","145","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = (Guid)(await cmd.ExecuteScalarAsync(cancellationToken) ?? Guid.Empty);","REMAINING_IN_API"
"781975D2BDEB2D8D","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","263","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"AA37E3026C6D47D9","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","326","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"ED0D60ED8B74C236","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","386","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"899E2643D5797038","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","406","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","? ""SELECT * FROM staging_records LIMIT 200""","REMAINING_IN_API"
"DC20EE93F5030547","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","471","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"44849B0B9E4DF9A6","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","530","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var versionId = (Guid)(await cmd.ExecuteScalarAsync(cancellationToken) ?? Guid.Empty);","REMAINING_IN_API"
"01056EB8366F63FC","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","546","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await update.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"E94F13558F3B1D0E","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","599","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","return (Guid)(await cmd.ExecuteScalarAsync(cancellationToken) ?? Guid.Empty);","REMAINING_IN_API"
"57C9B0BF61050687","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","652","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"E29CC18B8443B6CF","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","663","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT COALESCE(MAX(version_number), 0) + 1","REMAINING_IN_API"
"A15DB1C93159D75C","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","668","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","return Convert.ToInt32(await cmd.ExecuteScalarAsync(cancellationToken));","REMAINING_IN_API"
"22BFD6B50B0CBC6C","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","713","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","cmd.CommandText = ""SELECT set_config('app.current_tenant', @tenant_id, false)"";","REMAINING_IN_API"
"6ADAD7B45A9B8B74","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","715","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
